u,v,key,name,highway,length,maxspeed,lanes,oneway,geometry_wkt
4162785194,9828157880,0,,residential,137.71399999999997,,,False,"LINESTRING (77.143817 28.5347456, 77.1438465 28.5347562, 77.1438948 28.5347892, 77.1439994 28.5348611, 77.1440354 28.5348937, 77.1440381 28.534907, 77.1440348 28.5349189, 77.1440256 28.5349306, 77.1439399 28.5349994, 77.1439154 28.5350089, 77.1438814 28.5350087, 77.1438472 28.5349881, 77.1438193 28.5349813, 77.1437883 28.5349889, 77.143729 28.5350269, 77.1435314 28.5351497, 77.1434013 28.535244, 77.1432733 28.5353379, 77.1432506 28.5353614, 77.1432216 28.5354058, 77.1432024 28.5354585)"
4165741254,2009680110,0,,residential,192.11599999999999,,,False,"LINESTRING (77.1073639 28.5029024, 77.1073647 28.5029585, 77.1073859 28.5045075, 77.107392 28.5046299)"
4165741259,4165746004,0,,residential,39.236,,,False,"LINESTRING (77.116911 28.5044112, 77.1168929 28.5040587)"
4165741259,9861691974,0,,residential,59.163,,,False,"LINESTRING (77.116911 28.5044112, 77.1169435 28.5049425)"
4165741259,4139896099,0,,residential,266.832,,,False,"LINESTRING (77.116911 28.5044112, 77.1166 28.5044202, 77.1163662 28.5044368, 77.1157894 28.5044643, 77.1154355 28.5044649, 77.1150375 28.5044677, 77.1147366 28.5044778, 77.1145078 28.5044796, 77.1141824 28.5044862)"
4165741282,9861691972,0,,residential,1.773,,,False,"LINESTRING (77.1176781 28.5049103, 77.1176667 28.5049227)"
4165741282,4139896093,0,,residential,284.253,,,False,"LINESTRING (77.1176781 28.5049103, 77.1177969 28.5048441, 77.1178741 28.5047827, 77.1179442 28.5047117, 77.1180167 28.5046137, 77.1181199 28.5044574, 77.1182195 28.504294, 77.118245 28.5042113, 77.1182527 28.5041405, 77.1182451 28.5039306, 77.118255 28.5038917, 77.1182694 28.5038727, 77.1183019 28.5038536, 77.1183395 28.5038446, 77.1188663 28.5038281, 77.1189026 28.5038152, 77.1189271 28.5037926, 77.1189454 28.5037654, 77.1189517 28.5037301, 77.1189428 28.5035984, 77.1189082 28.5034102, 77.1189002 28.5033247, 77.1188999 28.5032654, 77.1188935 28.5031875, 77.1188876 28.5030634)"
4165741282,4165745723,0,,residential,92.75399999999999,,,False,"LINESTRING (77.1176781 28.5049103, 77.117689 28.5046074, 77.1176887 28.5043948, 77.1176882 28.5040763)"
4165745723,4165741282,0,,residential,92.75399999999999,,,False,"LINESTRING (77.1176882 28.5040763, 77.1176887 28.5043948, 77.117689 28.5046074, 77.1176781 28.5049103)"
4165746004,4165741259,0,,residential,39.236,,,False,"LINESTRING (77.1168929 28.5040587, 77.116911 28.5044112)"
4165747200,4139896158,0,,residential,152.554,,,False,"LINESTRING (77.1176347 28.5067169, 77.1175833 28.5069974, 77.1175684 28.5071122, 77.1175671 28.5071952, 77.117571 28.5072857, 77.1175878 28.5074102, 77.1177669 28.5080649)"
4165747200,9861691972,0,,residential,200.53400000000002,,,False,"LINESTRING (77.1176347 28.5067169, 77.117663 28.5065935, 77.1176739 28.506494, 77.1176815 28.5063644, 77.1176606 28.5057635, 77.1176351 28.5050276, 77.1176352 28.5050005, 77.1176408 28.5049708, 77.1176667 28.5049227)"
4165747200,4139896160,0,,residential,285.187,,,False,"LINESTRING (77.1176347 28.5067169, 77.117347 28.506706, 77.1171242 28.5067268, 77.1167942 28.5067683, 77.1164777 28.5068549, 77.1163005 28.5069435, 77.1161831 28.5070402, 77.1160935 28.5071436, 77.1159749 28.5073015, 77.1157689 28.5075458, 77.11569 28.5076642, 77.115646 28.5077751, 77.1155507 28.5080965)"
4165747232,4165747246,0,,living_street,128.078,,,False,"LINESTRING (77.1207646 28.5105258, 77.1214445 28.5106713, 77.1214562 28.5106793, 77.1214666 28.5106899, 77.1214733 28.5107022, 77.1214706 28.5108935, 77.121469 28.5109064, 77.1214629 28.5109228, 77.121454 28.5109321, 77.1214415 28.5109394, 77.1213583 28.5109568, 77.121334 28.5109671, 77.1213198 28.5109807, 77.1213131 28.5109948, 77.1213107 28.5110151, 77.1213226 28.5111109)"
4165747232,11542534301,0,,residential,115.03,,,False,"LINESTRING (77.1207646 28.5105258, 77.1207817 28.5105641, 77.1207806 28.5108846, 77.120778 28.5110738, 77.1207865 28.5111654, 77.1208023 28.5111969, 77.1208323 28.5112383, 77.120858 28.5112684, 77.1208948 28.5112978, 77.1209812 28.5115116)"
4165747232,4165774558,0,,residential,85.631,,,False,"LINESTRING (77.1207646 28.5105258, 77.1207438 28.5104931, 77.1206895 28.5104527, 77.1206174 28.5104297, 77.1205339 28.5104221, 77.1199363 28.5104855)"
4165747246,4165747232,0,,living_street,128.07799999999997,,,False,"LINESTRING (77.1213226 28.5111109, 77.1213107 28.5110151, 77.1213131 28.5109948, 77.1213198 28.5109807, 77.121334 28.5109671, 77.1213583 28.5109568, 77.1214415 28.5109394, 77.121454 28.5109321, 77.1214629 28.5109228, 77.121469 28.5109064, 77.1214706 28.5108935, 77.1214733 28.5107022, 77.1214666 28.5106899, 77.1214562 28.5106793, 77.1214445 28.5106713, 77.1207646 28.5105258)"
4165747252,4165779460,0,,residential,65.544,,,False,"LINESTRING (77.1074927 28.5113762, 77.1068219 28.5113749)"
4165747252,4165747276,0,,residential,74.507,,,False,"LINESTRING (77.1074927 28.5113762, 77.1075177 28.5120459)"
4165747252,7374362033,0,,residential,291.469,,,False,"LINESTRING (77.1074927 28.5113762, 77.1074579 28.5092724, 77.1074423 28.508797, 77.1074437 28.5087554)"
4165747258,9861804324,0,,residential,22.599,,,False,"LINESTRING (77.1130911 28.5114355, 77.1128951 28.5115434)"
4165747258,9861799787,0,,residential,27.372999999999998,,,False,"LINESTRING (77.1130911 28.5114355, 77.1132255 28.5113676, 77.1133339 28.5113127)"
4165747258,11542211933,0,,residential,192.781,,,False,"LINESTRING (77.1130911 28.5114355, 77.1127663 28.5108914, 77.1127599 28.510867, 77.1127653 28.5108481, 77.1127814 28.5108368, 77.1131773 28.5106405, 77.1131966 28.5106389, 77.1132131 28.5106518, 77.1135194 28.5112112)"
4165747259,4165748310,0,,residential,30.542,,,False,"LINESTRING (77.1147323 28.5114927, 77.1148791 28.5117352)"
4165747259,4165748309,0,,residential,18.857,,,False,"LINESTRING (77.1147323 28.5114927, 77.1146414 28.5113431)"
4165747259,4139896202,0,,residential,47.504,,,False,"LINESTRING (77.1147323 28.5114927, 77.1151751 28.5113163)"
4165747259,4165786496,0,,residential,63.30200000000001,,,False,"LINESTRING (77.1147323 28.5114927, 77.1144778 28.5115571, 77.1144281 28.5115624, 77.1143967 28.5115517, 77.1143747 28.5115345, 77.1142896 28.5113095)"
4165747264,4165779477,0,,living_street,35.936,,,False,"LINESTRING (77.1153468 28.5117602, 77.115036 28.511933)"
4165747265,2009680196,0,,residential,361.69000000000005,,,False,"LINESTRING (77.1221124 28.511676, 77.1224342 28.5114108, 77.1224525 28.5113725, 77.1224582 28.5113184, 77.1224577 28.5112818, 77.1224252 28.5111765, 77.1223927 28.5110891, 77.122364 28.5110343, 77.1222357 28.5108652, 77.1221814 28.5107874, 77.1221633 28.5107394, 77.1221513 28.5106913, 77.1221462 28.5106538, 77.1221432 28.5105977, 77.1221506 28.5104215, 77.1221492 28.5103956, 77.1221452 28.5103637, 77.1221325 28.5103137, 77.1221095 28.5102304, 77.1221052 28.5101908, 77.122105 28.51016, 77.122109 28.5101357, 77.1221318 28.5100721, 77.122129 28.5100511, 77.1221221 28.5100344, 77.1221063 28.5100099, 77.1220634 28.5099516, 77.1220513 28.509925, 77.1220477 28.5099053, 77.1220497 28.5098614, 77.1220574 28.5097969, 77.1220661 28.509527, 77.1220802 28.5092837, 77.1220802 28.5092445, 77.1220768 28.5092188, 77.1220701 28.5091953, 77.1220646 28.509182, 77.1220532 28.5091686, 77.1220078 28.5091134, 77.1219987 28.5090995, 77.121992 28.509083, 77.1219853 28.5090621, 77.1219608 28.5089778, 77.1219072 28.5088977, 77.1217693 28.5087154)"
4165747265,4165747271,0,,residential,69.71000000000001,,,False,"LINESTRING (77.1221124 28.511676, 77.1220641 28.5116739, 77.1220004 28.5116857, 77.1214163 28.5118062)"
4165747265,2009680389,0,,residential,147.44299999999998,,,False,"LINESTRING (77.1221124 28.511676, 77.1221412 28.5117069, 77.1221781 28.5117561, 77.1222364 28.5119004, 77.1222686 28.5119779, 77.1223149 28.5120584, 77.1223591 28.5121099, 77.1224054 28.5121509, 77.1224872 28.5122163, 77.1225452 28.5122515, 77.1226126 28.5122917, 77.122675 28.5123156, 77.1227162 28.5123276, 77.1227876 28.5123435, 77.1228252 28.5123565, 77.1228513 28.5123689, 77.1230894 28.5126164)"
4165747271,4165748307,0,,living_street,54.58,,,False,"LINESTRING (77.1214163 28.5118062, 77.1212729 28.5113318)"
4165747271,2009680323,0,,residential,31.432,,,False,"LINESTRING (77.1214163 28.5118062, 77.1213908 28.511818, 77.1213473 28.5118415, 77.1211562 28.5119717)"
4165747271,4165747265,0,,residential,69.71,,,False,"LINESTRING (77.1214163 28.5118062, 77.1220004 28.5116857, 77.1220641 28.5116739, 77.1221124 28.511676)"
4165747275,4165786511,0,,residential,49.251,,,False,"LINESTRING (77.1120669 28.5119453, 77.1125099 28.511734)"
4165747275,4165779488,0,,residential,32.64,,,False,"LINESTRING (77.1120669 28.5119453, 77.1117701 28.51208)"
4165747275,4165786531,0,,residential,75.375,,,False,"LINESTRING (77.1120669 28.5119453, 77.1121216 28.5120484, 77.1121414 28.5120881, 77.1121574 28.5121514, 77.1121593 28.5122142, 77.1121051 28.5126044)"
4165747276,4165783854,0,,residential,46.237,,,False,"LINESTRING (77.1075177 28.5120459, 77.1075332 28.5124615)"
4165747276,4165747252,0,,residential,74.507,,,False,"LINESTRING (77.1075177 28.5120459, 77.1074927 28.5113762)"
4165747276,9861819386,0,,residential,58.485,,,False,"LINESTRING (77.1075177 28.5120459, 77.1074743 28.5120472, 77.1069195 28.5120641)"
4165747283,4165786536,0,,residential,27.451,,,False,"LINESTRING (77.1206244 28.5123951, 77.1203603 28.5124793)"
4165747283,4165786541,0,,living_street,15.235000000000003,,,False,"LINESTRING (77.1206244 28.5123951, 77.1206325 28.5124269, 77.1206387 28.5124467, 77.1206522 28.5124664, 77.1206643 28.5124783, 77.1207009 28.5125097)"
4165747283,9824272379,0,,residential,69.048,,,False,"LINESTRING (77.1206244 28.5123951, 77.1209858 28.5123288, 77.1210006 28.5123325, 77.1210106 28.51234, 77.121021 28.5123512, 77.1210472 28.5124116, 77.1210579 28.5124193, 77.1210666 28.5124243, 77.12108 28.5124281, 77.1212561 28.5124634)"
4165747286,4165783854,0,,residential,66.9,,,False,"LINESTRING (77.1068487 28.5124756, 77.1075332 28.5124615)"
4165748307,4165747271,0,,living_street,54.58,,,False,"LINESTRING (77.1212729 28.5113318, 77.1214163 28.5118062)"
4165748308,2009631263,0,,residential,919.691,,,False,"LINESTRING (77.1062069 28.5113582, 77.1065046 28.5116877, 77.1065341 28.511725, 77.106542 28.5117511, 77.1065302 28.5117808, 77.1065091 28.5118042, 77.1063005 28.5119291, 77.1061632 28.5120097, 77.1060534 28.5120806, 77.1056601 28.5123037, 77.1056356 28.5123076, 77.1056034 28.5123052, 77.1055236 28.5122717, 77.1054827 28.5122687, 77.1054518 28.5122758, 77.1054263 28.5122911, 77.1045325 28.5132225, 77.1044978 28.5132423, 77.1044608 28.5132488, 77.1044121 28.5132551, 77.1040711 28.5132608, 77.104036 28.5132677, 77.104016 28.5132854, 77.1040079 28.513314, 77.1040005 28.5136996, 77.103989 28.5137428, 77.1039749 28.51377, 77.1039276 28.5137941, 77.1038827 28.513803, 77.1037466 28.5138158, 77.1034817 28.5138431, 77.1034347 28.5138612, 77.1034085 28.5138814, 77.1033758 28.5139185, 77.1033785 28.5141271, 77.103357 28.5142049, 77.1033008 28.5142761, 77.1030754 28.5143817, 77.1030172 28.5144362, 77.1029976 28.5145113, 77.1030432 28.5151924, 77.1030101 28.515259, 77.1029466 28.5152796, 77.1023807 28.515315, 77.1023406 28.5153258, 77.1023056 28.5153432, 77.1022858 28.5153658, 77.1022761 28.5153951, 77.1023076 28.5165065, 77.1029257 28.5165886)"
4165748308,7374362034,0,,residential,296.61899999999997,,,False,"LINESTRING (77.1062069 28.5113582, 77.1061331 28.5112823, 77.1060852 28.5112194, 77.1060625 28.5111771, 77.1060511 28.5111295, 77.1060469 28.5110787, 77.1059662 28.5093733, 77.105962 28.5087345)"
4165748308,4165774577,0,,residential,147.288,,,False,"LINESTRING (77.1062069 28.5113582, 77.1062891 28.5112833, 77.1062973 28.5112644, 77.1062975 28.5112441, 77.1062875 28.5112255, 77.106205 28.5111085, 77.1061929 28.5110614, 77.1062012 28.5110083, 77.1062601 28.5109136, 77.1063241 28.5108592, 77.1063713 28.5108381, 77.1064462 28.510829, 77.1065129 28.5108419, 77.1065829 28.5108786, 77.1066186 28.5108945, 77.1066579 28.5109045, 77.1067158 28.5109094, 77.1071317 28.5108769)"
4165748309,4165747259,0,,residential,18.857,,,False,"LINESTRING (77.1146414 28.5113431, 77.1147323 28.5114927)"
4165748309,2009680275,0,,residential,29.627,,,False,"LINESTRING (77.1146414 28.5113431, 77.1144985 28.5111081)"
4165748309,9861799754,0,,living_street,54.443,,,False,"LINESTRING (77.1146414 28.5113431, 77.115151 28.5111451)"
4165748310,4165747259,0,,residential,30.542,,,False,"LINESTRING (77.1148791 28.5117352, 77.1147323 28.5114927)"
4165748310,4165786504,0,,living_street,43.31,,,False,"LINESTRING (77.1148791 28.5117352, 77.1152691 28.5115501)"
4165748310,4165779477,0,,residential,26.863,,,False,"LINESTRING (77.1148791 28.5117352, 77.1149244 28.5118041, 77.1149635 28.5118526, 77.115036 28.511933)"
4165748313,4165783847,0,,living_street,39.078,,,False,"LINESTRING (77.1168323 28.512355, 77.1164324 28.5123599)"
4165748313,2009680330,0,,residential,36.696,,,False,"LINESTRING (77.1168323 28.512355, 77.1166908 28.5120493)"
4165748313,9861634836,0,,residential,95.716,,,False,"LINESTRING (77.1168323 28.512355, 77.1169275 28.5125164, 77.1169895 28.5126266, 77.1170264 28.5127183, 77.1170858 28.5128813, 77.1171413 28.5131648)"
4165748339,2009680613,0,,residential,44.439,,,False,"LINESTRING (77.1096326 28.5141694, 77.1097546 28.5145544)"
4165748339,2009680506,0,,residential,107.672,,,False,"LINESTRING (77.1096326 28.5141694, 77.109402 28.5136398, 77.1092033 28.5132785)"
4165748339,9861799751,0,,residential,155.31,,,False,"LINESTRING (77.1096326 28.5141694, 77.1099739 28.5140071, 77.1100714 28.5139742, 77.1104683 28.5138723, 77.1105448 28.5138807, 77.1105928 28.513889, 77.1106404 28.5139225, 77.1108028 28.5143348)"
4165748351,4165809650,0,,residential,69.878,,,False,"LINESTRING (77.1112855 28.5149363, 77.1115886 28.5155055)"
4165748370,4165809665,0,,residential,109.231,,,False,"LINESTRING (77.1088744 28.515622, 77.1077915 28.5158661)"
4165748371,4135855852,0,,residential,84.44200000000001,,,False,"LINESTRING (77.1122739 28.5156, 77.1119569 28.5157869, 77.1119261 28.5157838, 77.1118954 28.5157683, 77.1116592 28.5154673)"
4165748377,4165826591,0,,residential,200.886,,,False,"LINESTRING (77.1037598 28.5159946, 77.1037909 28.5161484, 77.1038375 28.5167347, 77.1038566 28.5169747, 77.1038661 28.5169954, 77.1038914 28.5170048, 77.1047731 28.5169675)"
4165748377,9865372447,0,,residential,130.154,,1,False,"LINESTRING (77.1037598 28.5159946, 77.1042119 28.5157474, 77.1049034 28.5153946)"
4165748377,2009631263,0,,residential,105.396,,1,False,"LINESTRING (77.1037598 28.5159946, 77.1030477 28.5164601, 77.1029816 28.5165184, 77.1029257 28.5165886)"
4165748425,4165789889,0,,residential,101.632,,,False,"LINESTRING (77.115845 28.5112538, 77.116195 28.5121145)"
4165748425,9861804320,0,,residential,158.00400000000002,,,False,"LINESTRING (77.115845 28.5112538, 77.116054 28.5111651, 77.1161133 28.5111335, 77.1161537 28.5110983, 77.1161974 28.5110521, 77.116299 28.5109191, 77.1163436 28.5108706, 77.1163778 28.5108406, 77.116425 28.5108221, 77.1164687 28.5108193, 77.1169554 28.5107977, 77.1170153 28.510799, 77.1170619 28.5108091, 77.1171038 28.5108184, 77.1172351 28.5108905)"
4165748425,4165774565,0,,residential,90.75500000000001,,,False,"LINESTRING (77.115845 28.5112538, 77.1157607 28.51128, 77.1157405 28.5112779, 77.1157197 28.5112657, 77.1157028 28.5112483, 77.1156304 28.5110622, 77.1155823 28.5109401, 77.1155368 28.510845, 77.1154511 28.5107305, 77.1153854 28.5106383)"
4165748433,4165789889,0,,residential,46.118,,,False,"LINESTRING (77.1157491 28.5122505, 77.116195 28.5121145)"
4165748433,4165786563,0,,residential,62.551,,,False,"LINESTRING (77.1157491 28.5122505, 77.1159614 28.5127812)"
4165748433,9861779706,0,,residential,49.385000000000005,,,False,"LINESTRING (77.1157491 28.5122505, 77.1156129 28.5122684, 77.115538 28.5122704, 77.1154875 28.5122603, 77.1154494 28.5122481, 77.1154145 28.5122298, 77.1152929 28.5121387)"
4165748441,4165786563,0,,living_street,27.499,,,False,"LINESTRING (77.1162364 28.5127286, 77.1159614 28.5127812)"
4165748442,4165748445,0,,residential,85.59700000000001,,,False,"LINESTRING (77.1121959 28.5127438, 77.1119201 28.5128033, 77.1117997 28.5128283, 77.1113474 28.5129351)"
4165748445,4165760078,0,,residential,55.762,,,False,"LINESTRING (77.1113474 28.5129351, 77.1116378 28.5133668)"
4165748445,9861819335,0,,residential,50.867999999999995,,,False,"LINESTRING (77.1113474 28.5129351, 77.1112033 28.5127565, 77.111087 28.5126421, 77.1110212 28.5125796)"
4165748445,4165748442,0,,residential,85.59700000000001,,,False,"LINESTRING (77.1113474 28.5129351, 77.1117997 28.5128283, 77.1119201 28.5128033, 77.1121959 28.5127438)"
4165748446,4165783882,0,,living_street,26.285,,,False,"LINESTRING (77.1205521 28.512974, 77.1208195 28.5129481)"
4165748453,4165766309,0,,living_street,79.163,,,False,"LINESTRING (77.1168719 28.5130172, 77.1164687 28.513085, 77.1160777 28.5131578)"
4165748476,4165798572,0,,residential,27.838,,,False,"LINESTRING (77.1113034 28.5142743, 77.1111875 28.5140456)"
4165748476,9861799751,0,,residential,49.519,,,False,"LINESTRING (77.1113034 28.5142743, 77.1109599 28.5142997, 77.1108028 28.5143348)"
4165748476,2009680624,0,,residential,68.25899999999999,,,False,"LINESTRING (77.1113034 28.5142743, 77.1114352 28.5144238, 77.1115688 28.5145562, 77.1116598 28.5146385, 77.1117565 28.5147409)"
4165748477,4165781695,0,,residential,156.145,,,False,"LINESTRING (77.1087317 28.5143577, 77.1079677 28.514746, 77.1076428 28.5148615, 77.1073055 28.5149841)"
4165748478,4119393838,0,,residential,55.18,,,False,"LINESTRING (77.1058273 28.5143522, 77.1058197 28.5148484)"
4165748478,4119393837,0,,residential,34.744,,,False,"LINESTRING (77.1058273 28.5143522, 77.105822 28.5141649, 77.1058212 28.5140398)"
4165748478,11542255718,0,,residential,139.98899999999998,,,False,"LINESTRING (77.1058273 28.5143522, 77.1051756 28.5143737, 77.105143 28.5143635, 77.1051319 28.5143393, 77.1051351 28.5137099)"
4165760061,4165779488,0,,living_street,47.492999999999995,,,False,"LINESTRING (77.1117982 28.5125064, 77.111785 28.5123195, 77.1117701 28.51208)"
4165760066,4165760077,0,,living_street,61.336,,,False,"LINESTRING (77.1090399 28.5128767, 77.1089574 28.512938, 77.1089307 28.5129691, 77.1088924 28.5130395, 77.1087874 28.5133664)"
4165760067,4165786536,0,,living_street,43.591,,,False,"LINESTRING (77.1204401 28.512865, 77.1203603 28.5124793)"
4165760068,4165798511,0,,residential,69.871,,,False,"LINESTRING (77.1068237 28.5130181, 77.1075385 28.5129998)"
4165760077,2009680506,0,,residential,41.796,,,False,"LINESTRING (77.1087874 28.5133664, 77.1092033 28.5132785)"
4165760077,4165808989,0,,residential,44.348,,,False,"LINESTRING (77.1087874 28.5133664, 77.1085436 28.5134309, 77.1083497 28.5134713)"
4165760077,4165760066,0,,living_street,61.336000000000006,,,False,"LINESTRING (77.1087874 28.5133664, 77.1088924 28.5130395, 77.1089307 28.5129691, 77.1089574 28.512938, 77.1090399 28.5128767)"
4165760078,4165748445,0,,residential,55.762,,,False,"LINESTRING (77.1116378 28.5133668, 77.1113474 28.5129351)"
4165760078,4165806502,0,,living_street,45.021,,,False,"LINESTRING (77.1116378 28.5133668, 77.1112181 28.5135339)"
4165760078,11542269516,0,,residential,62.072,,,False,"LINESTRING (77.1116378 28.5133668, 77.1119015 28.513776, 77.1119542 28.5138508)"
4165766305,4165789904,0,,living_street,48.142,,,False,"LINESTRING (77.1092355 28.5125325, 77.1097115 28.5124207)"
4165766309,4165789962,0,,residential,20.216,,,False,"LINESTRING (77.1160777 28.5131578, 77.1161406 28.513331)"
